,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
1,5.0,1.4583333730697632,6.0,3085.3041438074165,186.07760979662518,-97.79904587431999,0.0,3.8862,0.001,130.0,130.0,0.3,0.3,0.0,0.0,15.24,-43.80983238016,1.0,0.3282271921634674,2.759655837181185e-10,0.023949377238750458,0.0,1936808.5,75.21996307373047
2,6.449192047119141,2.186234474182129,7.50015115737915,2388.058615192587,124.11685102995115,-75.19214534452135,0.73152,3.1546800000000004,0.73152,100.0,100.0,0.30479999999999996,0.30479999999999996,2400.0000000000005,4800.000000000001,30.48,0.5047215712,3.0,0.24292302131652832,2.759655837181185e-10,0.01605413109064102,0.0,1936792.5,59.97996520996094
3,6.6370368003845215,3.1630356311798096,7.649606704711914,2765.693498889307,156.3108193188801,-86.8116044209888,1.12776,3.55092,1.12776,100.0,100.0,0.26910270270270265,0.2032,4350.000000000001,8700.000000000002,18.288,0.8832627496000001,2.0,0.1161026880145073,0.010052252560853958,0.0037651252932846546,0.0,1936804.625,72.1706771850586
4,8.036931037902832,4.0386762619018555,9.121894836425781,2418.371650532769,119.10321115160764,-67.92788742109067,1.2801600000000002,3.2156400000000005,1.2801600000000002,100.0,100.0,0.30479999999999996,0.30479999999999996,4200.000000000001,8400.000000000002,18.288,0.5047215712,2.0,0.07782691717147827,0.009586418978869915,0.0034787356853485107,0.5,1936804.625,72.17185974121094
5,6.831447601318359,2.754229784011841,7.9226155281066895,2146.5650528709957,100.42198592975387,-64.78473215504667,0.97536,2.9108400000000003,0.97536,100.0,100.0,0.30479999999999996,0.30479999999999996,3200.0000000000005,6400.000000000001,30.48,0.5047215712,3.0,0.21561698615550995,0.009586418978869915,0.015732677653431892,0.3333333333333333,1936792.5,59.98041915893555
6,7.090277194976807,3.1433112621307373,8.090277671813965,1775.165129580657,62.20582880572927,-46.580810387497074,1.3411199999999999,2.54508,1.3411199999999999,100.00000000000001,100.0,0.3048,0.30479999999999996,4400.000000000001,8800.000000000002,38.1,0.31545098200000005,2.0,0.32250750064849854,0.024314064532518387,0.023532036691904068,0.0,1936784.5,52.36421585083008
7,94.6391372680664,18.94352149963379,95.63919830322266,939.5153021773951,-23.780524723325836,-5.6219864105098445,2.16408,1.7221199999999999,2.16408,100.0,100.0,0.3048,0.30479999999999996,7100.000000000002,14200.000000000004,48.768,0.2523607856,3.0,0.21773536503314972,0.005568370223045349,0.015887247398495674,0.0,1936773.0,41.70695877075195
8,16.529430389404297,23.194168090820312,103.63906860351562,1041.9735831720961,-83.92117974739911,79.46565109910107,2.52984,2.08788,2.52984,105.78313253012048,100.0,0.30479999999999996,0.30479999999999996,8300.000000000002,15152.440631180923,33.528,0.5678117676000001,2.0,0.01031586155295372,0.0044745830819010735,0.0005663923220708966,0.0,1936788.5,56.9466438293457
9,94.6391830444336,25.554153442382812,95.63923645019531,811.0055093611943,-33.558921271804046,-4.976395804717744,2.286,1.6001999999999998,2.286,100.0,100.0,0.30479999999999996,0.30479999999999996,7500.000000000002,15000.000000000004,54.864000000000004,0.8832627496000001,2.0,0.31862372159957886,0.039030469954013824,0.02324865385890007,0.0,1936766.875,35.6140022277832
10,18.514066696166992,36.24466323852539,110.35405731201172,1127.3554840010142,-134.03839226746007,150.37201569044242,2.8346400000000003,2.3926800000000004,2.8346400000000003,109.46236559139784,100.0,0.29387526881720427,0.2032,9800.000000000002,16342.991420157074,39.624,0.31545098200000005,1.0,0.00919235311448574,0.0044745830819010735,0.00029810130945406854,0.0,1936782.375,50.85035705566406
